FundingSource,ID,Crop_ICP_Run,Latitude,Longitude,Altitude,LocationPrecision,SamplingStart,SamplingEnd,Crop,GrainSource,Site,Ag_grain,Al_grain,As_grain,B_grain,Ba_grain,Be_grain,Ca_grain,Cd_grain,Co_grain,Cr_grain,Cs_grain,Cu_grain,Fe_grain,K_grain,Li_grain,Mg_grain,Mn_grain,Mo_grain,Ni_grain,P_grain,Pb_grain,Rb_grain,S_grain,Se_grain,Sr_grain,Tl_grain,U_grain,V_grain,Zn_grain,Al_Oxa,Al_Sol_Ca,Al_Tot_Aqu,As_Tot_Aqu,Ba_Sol_Ca,C_inorg,C_org,C_tot,Ca_CEC,Ca_Tot_Aqu,Cd_DTPA,Cd_Sol_Ca,Cd_Tot_Aqu,Co_CaCl,Co_DTPA,Co_Sol_Ca,Co_Tot_Aqu,Cr_Tot_Aqu,Cu_CaCl,Cu_DTPA,Cu_Sol_Ca,Cu_Tot_Aqu,eCEC,Fe_CaCl,Fe_DTPA,Fe_Oxa,Fe_Sol_Ca,Fe_Tot_Aqu,K_CaCl,K_CEC,K_Sol_Ca,K_Tot_Aqu,Mg_CaCl,Mg_CEC,Mg_Sol_Ca,Mg_Tot_Aqu,Mn_CaCl,Mn_DTPA,Mn_Oxa,Mn_Sol_Ca,Mn_Tot_Aqu,Mo_CaCl,Mo_Sol_Ca,Mo_Tot_Aqu,N_tot,Na_CaCl,Na_CEC,Na_Sol_Ca,Na_Tot_Aqu,Ni_CaCl,Ni_DTPA,Ni_Sol_Ca,Ni_Tot_Aqu,NOPC,P_CaCl,P_Olsen,P_Oxa,P_Sol_Ca,P_Tot_Aqu,Pb_DTPA,Pb_Sol_Ca,Pb_Tot_Aqu,PBI,pH_CaNO,pH_w,S_Ads_Seq,S_CaCl,S_Org_Seq,S_Sol_Seq,S_Tot_Aqu,Se_Ads_Seq,Se_CaCl,Se_Org_Seq,Se_Sol_Seq,Se_Tot_Aqu,Ti_Tot_Aqu,U_Sol_Ca,Zn_CaCl,Zn_DTPA,Zn_E,Zn_FIA,Zn_LogKd,Zn_Sol_Ca,Zn_Tot_Aqu
BMGF,ETH1284,3,8.0499056953416,39.7271408815184,2542.32222,8,29/12/2018,29/12/2018,Teff,Standing crop,Main,NA,35.95483,NA,NA,14.54177,NA,1778.79197,NA,0.05831,0.77435,NA,6.67599,72.19911,4427.41757,NA,1811.40525,67.19021,0.10877,2.48365,3408.07782,NA,2.41929,2450.21970,0.04397,5.92765,NA,NA,0.29719,29.98665,2210.22597,0.01614,51937.01070,3.50503,7.58391,0.00000,1.69000,1.69000,28.31006,7560.41537,0.01420,0.00025,0.12527,NA,0.32456,0.00043,37.93499,77.49560,NA,3.47304,0.00892,32.90938,40.19575,NA,32.07670,5669.74094,0.01347,57300.47007,NA,0.72449,133.38841,5635.68669,NA,8.26921,351.24687,5030.88602,NA,64.70364,2395.60783,0.12459,2603.92958,NA,0.00021,0.17510,0.12000,NA,0.34615,66.48006,187.80420,NA,4.54403,0.18430,75.93746,NA,NA,2.54346,76.10414,0.02166,104.69978,0.37030,0.00011,18.54308,182.75974,5.56,6.29,4.02760,NA,121.27655,1.58952,86.89018,1.36080,NA,609.15936,5.84734,0.72539,990.26440,0.00003,NA,0.50124,3.51119,NA,3.12114,0.01900,96.58546
BMGF,ETH1285,4,6.6165886842619,39.1398031959618,1955.38751,4,07/01/2019,07/01/2019,Teff,Field stack,Close pair,NA,591.02613,0.06138,NA,24.36959,NA,1749.11160,0.00698,0.28631,2.66959,0.02262,7.45116,566.95395,5353.32331,0.28973,2030.16809,123.75619,0.14488,2.11735,3609.57389,0.13661,7.04742,2399.25634,0.04413,8.26578,0.00174,0.01517,0.93966,32.37699,7485.68032,0.31017,66296.96242,5.84558,17.80359,0.00000,7.34700,7.34700,18.24745,5360.01099,0.05290,0.00059,0.22157,NA,0.43372,0.00199,36.59700,91.64355,NA,1.42739,0.00724,29.17215,24.30325,NA,85.33456,21052.73225,0.02382,82211.70256,NA,0.32197,86.70497,2794.85603,NA,2.70300,172.78675,3512.60835,NA,193.91311,3042.38700,0.79554,3526.65396,NA,0.00006,1.46319,0.74100,NA,0.06404,7.37715,105.50968,NA,1.85346,0.02353,78.32667,NA,NA,3.53000,447.27020,0.27767,866.16012,0.54833,0.00027,21.76869,452.21410,5.05,5.40,15.00328,NA,876.43328,6.97002,685.82397,15.55259,NA,2215.95513,5.53688,1.15119,1389.59709,0.00008,NA,2.27311,8.35762,NA,3.09084,0.04328,101.59139
BMGF,ETH1286,5,9.2253758531074,41.3364831594540,2672.46588,4,29/12/2018,09/01/2019,Maize,Field stack,Main,NA,3.17225,NA,NA,NA,NA,58.82235,NA,NA,NA,0.00186,0.87409,16.77931,4208.09971,NA,1164.65873,4.12897,0.03497,NA,3343.79240,NA,5.97806,1494.59358,0.02479,0.20643,NA,NA,0.14165,18.15761,4805.91626,0.05330,58162.77762,1.86922,7.87196,0.00000,3.51500,3.51500,25.80270,6150.35936,0.02376,0.00032,0.10173,NA,0.63841,0.00208,55.55948,61.43388,NA,2.35106,0.01199,36.75957,35.97495,NA,82.73163,19131.98428,0.02492,101137.66098,NA,0.35729,59.34546,4990.01908,NA,8.31940,400.48159,9857.63405,NA,72.15442,1696.62212,0.10601,2172.23881,NA,0.00017,0.26657,0.28540,NA,0.06653,11.60055,117.96370,NA,1.61622,0.03329,61.68816,NA,NA,31.09579,1025.31353,0.37401,1092.12720,0.06919,0.00006,7.37003,236.55180,5.59,6.11,4.22163,NA,350.68021,6.36657,259.99117,7.20643,NA,1248.19620,2.86538,0.64082,3541.32439,0.00003,NA,2.42510,6.60772,NA,3.20542,0.02704,119.35194
BMGF,ETH1287,3,7.9923358054352,39.7418885155980,2479.23220,6,29/12/2018,29/12/2018,Wheat,Field stack,Main,NA,12.15179,NA,NA,5.37492,NA,437.03609,NA,0.03239,0.51330,NA,4.65069,50.13319,4550.92936,NA,1306.94309,42.26061,0.10831,NA,3290.40602,NA,2.97083,1900.15538,NA,2.75731,NA,NA,0.24628,32.39430,1752.89991,0.05526,43792.25995,4.30946,9.16925,0.00000,2.47000,2.47000,22.48944,6026.68161,0.02045,0.00068,0.13251,NA,0.45340,0.00193,39.33635,65.09407,NA,3.24896,0.00935,26.39862,32.27596,NA,67.19649,6849.54920,0.02326,52619.46157,NA,0.79260,165.86291,4024.06084,NA,6.67341,326.11003,3672.58224,NA,86.73043,2463.37920,0.47753,2868.58655,NA,0.00023,0.46808,0.20600,NA,0.37423,72.25874,222.28309,NA,4.11376,0.23715,53.31182,NA,NA,6.10846,121.48130,0.05759,206.31767,0.61331,0.00019,20.32165,124.61600,5.16,5.99,5.36180,NA,221.44659,2.69680,189.40712,1.55975,NA,648.74831,5.44271,0.83211,1213.31964,0.00005,NA,0.97742,3.01289,NA,2.79143,0.03664,84.85140
BMGF,ETH1288,5,8.8370356617162,41.3508887996512,1363.50761,4,30/12/2018,09/01/2019,Maize,Store,Main,NA,17.59146,NA,NA,0.17849,NA,121.95177,NA,0.08034,4.59003,NA,1.97824,46.09303,3512.56983,NA,1063.24853,6.04445,0.44197,NA,2872.20626,NA,0.73054,1943.43572,0.02224,0.23410,NA,NA,0.16945,23.18298,2035.19970,0.09599,35499.50586,4.24478,3.70531,4.92780,3.67920,8.60700,26.19185,170942.86020,0.01254,0.00005,0.11787,NA,0.30801,0.00808,13.22395,48.71923,NA,0.80469,0.02483,16.56892,34.48900,NA,4.68456,1138.29990,0.11535,30986.95567,NA,3.22416,726.45330,8449.27157,NA,4.60574,261.26005,11535.19136,NA,29.07158,237.82181,0.01526,670.17339,NA,0.01371,0.53907,0.31470,NA,0.07645,14.21150,60.86990,NA,1.00789,0.02564,46.64106,NA,NA,43.35471,452.27549,1.64812,658.41393,0.53430,0.00031,7.51581,232.43830,7.15,8.04,4.45758,NA,339.69177,15.58778,472.23779,5.36529,NA,390.85574,6.28148,0.40410,660.55836,0.00302,NA,4.23583,16.05375,NA,4.13517,0.00662,53.75312
BMGF,ETH1290,3,7.9392011543710,39.7246943858178,2473.39212,6,29/12/2018,29/12/2018,Teff,Field stack,Main,NA,45.01208,0.01246,NA,12.24713,NA,1641.88902,NA,0.06686,0.82922,NA,5.36392,80.78091,4568.25510,NA,2011.45131,61.41219,0.14312,2.24624,4059.15800,NA,2.00575,2483.45146,0.17722,5.70164,NA,NA,0.35145,28.93146,1778.77256,0.02438,41906.28403,3.06739,6.44587,0.00000,1.62000,1.62000,23.09378,5786.03792,0.01577,0.00047,0.13657,NA,0.31550,0.00098,32.31796,58.09040,NA,3.01550,0.01441,25.13729,32.28811,NA,38.99850,4937.06139,0.01482,49115.23563,NA,0.79285,154.53226,5824.84269,NA,6.45692,297.67003,4462.13846,NA,69.79250,2099.75666,0.64383,2273.48270,NA,0.00032,0.17773,0.12000,NA,0.43601,81.75445,216.81838,NA,3.57688,0.24043,58.85596,NA,NA,3.62755,35.39237,0.01747,106.87598,0.52424,0.00017,18.13320,131.85543,5.43,6.16,3.30454,NA,112.59139,1.36397,90.35341,1.50082,NA,559.82757,5.86026,0.71758,1245.55548,0.00004,NA,0.83953,3.85446,NA,3.02629,0.02659,91.49319
BMGF,ETH1291,4,7.2464194015050,38.4647562316472,1709.51857,4,09/01/2019,09/01/2019,Maize,Store,Main,NA,6.97770,NA,NA,NA,NA,81.80526,NA,0.01223,0.73160,0.00479,0.89074,26.90976,3954.36829,NA,1191.53047,4.12674,0.48856,0.49661,3125.66818,NA,9.08067,1479.41174,0.13276,0.27033,NA,NA,0.02642,24.23087,1454.51674,0.27175,7165.94115,0.60261,1.56762,0.00000,2.45400,2.45400,8.73693,2959.18876,0.19230,0.00547,0.37977,NA,0.01700,0.00047,1.60800,4.22345,NA,0.13735,0.00563,3.46380,10.33244,NA,52.32649,2741.18378,0.05859,8425.78643,NA,0.23921,118.43502,1318.82776,NA,0.91754,82.72928,1126.06833,NA,10.76388,289.72948,0.39520,363.25151,NA,0.00157,0.57925,0.21670,NA,0.10807,23.38767,590.87809,NA,0.12256,0.00464,3.90773,NA,NA,23.70000,370.45782,1.79968,506.84782,0.11240,0.00019,3.99972,49.44463,5.39,5.75,1.20594,NA,290.34595,6.26315,223.40716,2.23118,NA,354.05100,5.64801,0.31561,437.21531,0.00011,NA,15.60173,22.99245,NA,2.33616,0.69863,87.72852
BMGF,ETH1292,5,9.0266833144054,41.3183656497854,1466.18022,4,30/12/2018,09/01/2019,Sorghum,Field stack,Main,NA,21.08830,NA,NA,0.17580,NA,143.32119,NA,NA,2.70702,0.00158,1.51783,41.11245,4654.71215,NA,1622.25819,13.44960,0.62450,NA,3699.93183,NA,1.69562,1227.59812,0.18278,0.23637,NA,0.00035,0.16535,19.55067,1238.97151,0.06247,26147.22232,1.18796,2.11225,0.16900,0.80230,0.97130,15.78474,7727.18578,0.00349,0.00005,0.02546,NA,0.13360,0.00190,10.17642,48.98468,NA,0.76190,0.01546,16.70963,17.44315,NA,2.80594,818.85779,0.03356,30669.45197,NA,0.79455,180.08002,4939.87422,NA,1.88248,124.00423,7101.69769,NA,13.72289,254.39933,0.00705,484.04959,NA,0.00665,0.13980,0.07060,NA,0.06076,10.98791,68.47441,NA,0.21752,0.00624,28.14713,NA,NA,4.45175,90.70161,0.11611,177.45839,0.26262,0.00031,8.84015,64.23060,7.32,8.28,1.71537,NA,90.36907,7.47525,105.54116,8.13122,NA,278.35683,5.45754,0.52857,927.20739,0.00264,NA,0.38653,6.93908,NA,3.99380,0.00339,28.31431
BMGF,ETH1293,3,8.1530242199116,39.6112434527576,2622.64759,8,30/12/2018,30/12/2018,Wheat,Store,Main,NA,25.74254,NA,NA,6.49818,NA,414.27524,NA,0.03626,0.68743,NA,4.81939,55.86837,4042.18090,NA,1257.09722,44.30209,NA,3.69381,3160.53976,NA,5.46035,1719.29854,0.01777,1.69700,NA,NA,0.25703,36.56193,2494.09401,0.41033,43950.14591,3.48658,8.94046,0.00000,3.22000,3.22000,24.52918,6339.63802,0.02111,0.00168,0.14018,NA,0.62907,0.00582,35.01396,68.51196,NA,2.72505,0.00822,26.41691,33.74976,NA,125.35894,9003.01953,0.02860,48849.92442,NA,0.28503,55.71648,3247.45569,NA,5.73729,287.02228,3968.69536,NA,120.08326,2154.65403,9.99579,2384.03313,NA,0.00017,0.35242,0.24800,NA,0.32674,61.14355,201.98110,NA,5.61054,0.54857,63.91975,NA,NA,4.23214,112.86803,0.05762,205.17563,0.72890,0.00030,18.43478,197.05273,4.90,5.59,5.06753,NA,251.57011,3.69879,195.68508,1.98933,NA,803.16558,5.77908,0.77044,1216.76930,0.00004,NA,0.91601,1.96558,NA,2.20363,0.09137,84.51731
BMGF,ETH1294,3,8.0777657066217,39.5481276740110,2716.93855,8,30/12/2018,30/12/2018,Wheat,Field stack,Main,NA,12.98600,NA,NA,7.46260,NA,441.09003,NA,0.02754,0.41250,NA,4.31273,58.31311,3687.50726,NA,1414.44035,42.57345,NA,NA,3408.01069,NA,7.13851,1953.44825,NA,2.54668,NA,NA,0.25055,35.35036,1727.96603,0.36355,30434.39125,1.91691,7.38537,0.00000,3.70000,3.70000,17.73476,4999.32397,0.04153,0.00210,0.13485,NA,0.44894,0.00344,11.25628,49.64550,NA,2.43363,0.00874,20.20942,23.22676,NA,212.09007,6386.07850,0.05055,32957.77465,NA,0.19873,44.86029,2534.53029,NA,4.50713,268.13826,2814.23521,NA,88.78272,677.53492,2.88275,880.97023,NA,0.00024,0.16001,0.30000,NA,0.27057,51.63378,227.89788,NA,4.80964,0.33566,36.92116,NA,NA,10.54909,174.05374,0.10705,245.74317,0.94646,0.00031,14.20948,152.96583,4.93,5.54,7.37077,NA,357.50465,3.75905,264.15841,2.24767,NA,817.66421,5.47953,0.70504,1375.77839,0.00009,NA,1.86804,3.24145,NA,2.22042,0.14231,72.44631
BMGF,ETH1295,5,9.2513844832018,41.8647920129040,1967.19088,4,02/01/2019,09/01/2019,Sorghum,Field stack,Main,0.01134,12.87912,NA,NA,0.28753,NA,281.82720,NA,NA,1.12653,0.00445,2.28443,27.70696,4779.96158,NA,907.91127,9.37979,0.36456,NA,1633.99214,NA,4.53396,1706.89763,0.04833,0.90944,NA,NA,0.15843,12.99261,3748.34554,0.04166,51124.36684,5.34720,1.11518,1.55590,2.23310,3.78900,33.69189,56220.46926,0.02118,0.00009,0.16006,NA,0.14037,0.00112,22.10826,82.06431,NA,1.82172,0.01272,30.98470,40.65871,NA,8.86137,2387.44150,0.01181,50686.20321,NA,0.49847,70.25501,7696.41349,NA,3.81031,166.69115,12459.25779,NA,17.70493,655.84823,0.00113,1070.92117,NA,0.00169,0.36640,0.22290,NA,0.06744,11.49184,108.12251,NA,1.59361,0.01290,85.03517,NA,NA,4.31886,248.39844,0.08828,351.67044,0.29046,0.00019,10.57411,249.16055,7.43,8.12,1.68597,NA,270.75358,6.21047,337.95705,15.21874,NA,496.37181,6.77732,0.53800,1318.18455,0.00232,NA,0.25035,6.70014,NA,4.29328,0.00099,60.88344
BMGF,ETH1296,3,8.1125506300634,39.4444556099911,2560.56043,6,30/12/2018,30/12/2018,Barley,Field stack,Main,NA,52.19011,0.01108,NA,2.44309,NA,352.95214,NA,0.04173,0.87141,NA,10.24334,85.86346,4522.44449,NA,1268.28211,13.60274,2.54148,NA,4051.91020,0.04255,3.45867,2045.67339,0.01389,1.17479,NA,NA,0.32413,28.12342,3125.47140,0.03999,53748.32796,4.46550,6.90496,0.00000,3.71000,3.71000,30.74099,8955.19498,0.02139,0.00031,0.12334,NA,0.45001,0.00157,23.76742,74.59847,NA,2.75664,0.00977,29.55560,41.38763,NA,74.87680,8204.10334,0.02451,58234.00577,NA,0.84042,154.43604,5734.61633,NA,7.05150,314.00611,5909.26512,NA,87.31084,1271.29189,0.11658,1589.28218,NA,0.00027,0.32924,0.28900,NA,0.23310,44.05447,247.40961,NA,7.08390,0.18362,72.32772,NA,NA,21.84870,298.63172,0.22713,397.93892,0.54080,0.00012,15.34144,219.16425,5.43,5.99,10.46148,NA,279.01099,4.66860,259.16872,2.61665,NA,935.03355,7.00000,0.87748,1285.72430,0.00003,NA,1.07897,4.19659,NA,3.10278,0.02472,97.49345
BMGF,ETH1297,5,9.2845829880369,41.8117231496783,2248.27870,4,02/01/2019,09/01/2019,Sorghum,Field stack,Main,NA,7.75363,NA,NA,0.21893,NA,147.45952,NA,NA,NA,0.00238,1.17108,21.70506,3611.66627,NA,1102.75388,9.96407,0.18720,NA,2526.20966,NA,2.97576,1544.42875,0.12738,0.50839,NA,NA,0.13803,14.32813,3954.48712,2.41887,60654.67180,4.68575,2.66400,0.30160,2.59440,2.89600,39.74504,19878.45276,0.02514,0.00012,0.14263,NA,0.28775,0.00389,26.86383,103.78424,NA,1.59144,0.02108,35.13638,48.18350,NA,11.29200,3124.75072,0.10708,61338.79043,NA,1.22822,205.49979,8470.68148,NA,4.46919,183.24091,11712.43524,NA,25.03835,729.90239,0.08494,1090.24292,NA,0.00111,0.09884,0.19960,NA,0.11756,20.54305,100.48711,NA,1.47989,0.02108,101.94612,NA,NA,6.24574,142.49913,0.10534,240.26996,0.58879,0.00047,11.74827,240.91288,7.09,8.00,1.95449,NA,171.53543,6.87788,204.55444,13.25699,NA,577.39699,5.08914,0.56259,1219.36545,0.00264,NA,0.86615,19.32545,NA,4.29849,0.00517,77.50739
BMGF,ETH1298,5,9.0173164536929,41.8299644848459,1964.42719,4,03/01/2019,09/01/2019,Sorghum,Store,Main,NA,46.16043,NA,NA,0.58089,NA,209.06651,NA,NA,1.25589,0.00200,1.61016,63.00044,4560.77948,NA,1272.42578,15.62950,0.42217,NA,2828.24443,NA,2.54012,1216.31232,0.09729,0.37670,NA,0.00047,0.22693,16.27584,2043.59438,0.04199,34752.08346,1.96361,2.44042,0.52150,1.06250,1.58400,15.61233,21508.51164,0.00667,0.00005,0.06345,NA,0.15313,0.00084,19.12560,83.80414,NA,0.88862,0.00856,26.62190,19.86044,NA,6.75398,1407.69311,0.01331,44987.38483,NA,0.56743,119.65664,5968.15563,NA,1.38456,98.24901,3888.45904,NA,14.72378,452.94151,0.00114,684.48877,NA,0.00054,0.09227,0.08990,NA,0.03962,5.18082,74.21075,NA,0.44097,0.00461,57.10729,NA,NA,1.83828,25.65443,0.04753,137.89245,0.30165,0.00011,7.23352,157.75640,7.30,8.10,2.57691,NA,131.77828,4.47777,128.64279,6.67161,NA,210.59297,2.22597,0.39033,642.05781,0.00302,NA,0.32520,10.98205,NA,4.30459,0.00226,33.08150
BMGF,ETH1299,3,8.1314582134720,39.4086450692160,2377.26397,6,30/12/2018,30/12/2018,Wheat,Field stack,Main,0.04662,10.00747,NA,NA,4.24431,NA,459.69735,NA,0.01734,0.37822,NA,3.91262,34.28589,5031.36606,NA,1217.97645,41.85978,0.12868,NA,3484.03242,NA,4.33722,1684.99288,0.03551,2.13263,NA,NA,0.22838,27.34593,1976.14290,0.03342,40397.76234,4.06458,5.70637,0.00000,3.04000,3.04000,21.14938,5844.41088,0.03231,0.00055,0.17447,NA,0.35855,0.00140,23.97797,61.43955,NA,2.56675,0.00794,27.27735,28.33862,NA,75.02927,7311.88650,0.02203,56289.68818,NA,1.36176,317.20947,6591.87652,NA,4.90848,270.61955,4807.59155,NA,90.46002,1573.59589,0.17958,1966.15547,NA,0.00030,0.50000,0.22700,NA,0.13038,21.92093,148.21995,NA,5.22658,0.15349,59.90215,NA,NA,8.48514,129.47764,0.10703,190.43559,0.29892,0.00011,15.85073,142.12703,5.37,6.06,2.33904,NA,291.58842,4.21495,175.94817,7.49872,NA,1096.93641,2.65815,0.90771,1857.28800,0.00003,NA,1.19823,4.03483,NA,3.07874,0.02539,89.76704
BMGF,ETH1300,5,8.9991517200540,41.9080850422151,1977.32482,4,03/01/2019,09/01/2019,Sorghum,Field stack,Main,0.04236,12.90893,NA,NA,0.17396,NA,179.94325,NA,0.05192,3.67224,0.00134,2.00712,38.83971,4961.95240,NA,1284.39940,13.44634,0.13784,NA,3362.31794,NA,4.91534,1479.26670,0.05349,0.52768,NA,NA,0.14922,17.70904,2336.28981,0.03127,45728.84802,3.54664,2.47989,0.04070,2.57730,2.61800,23.70725,6235.79285,0.02226,0.00011,0.09700,NA,0.29184,0.00263,28.28780,100.18245,NA,1.60415,0.01828,35.56983,27.84905,NA,8.41287,2433.02744,0.01559,54738.83110,NA,1.32681,285.23652,7614.95269,NA,2.96974,172.86961,4688.59782,NA,33.61316,938.69607,0.00246,1220.19570,NA,0.00159,0.30310,0.23130,NA,0.10062,16.66343,104.31338,NA,1.36060,0.01578,78.32084,NA,NA,26.44471,314.98861,0.60856,480.02336,0.29247,0.00011,8.56776,206.20476,6.96,7.92,2.20609,NA,303.11963,6.11308,276.68441,8.16510,NA,530.36990,5.52387,0.57961,984.46456,0.00136,NA,3.96090,12.77623,NA,4.11905,0.00508,62.91257
BMGF,ETH1301,3,8.2909090664898,39.3141783819764,1698.95969,8,31/12/2018,31/12/2018,Teff,Store,Close pair,NA,59.33774,0.01954,NA,6.20203,NA,1457.10557,NA,0.24331,2.62376,NA,7.63350,116.37498,4954.96821,NA,1780.34680,91.03593,1.95086,3.97551,3272.60514,NA,1.57019,2311.29445,0.28882,11.59587,NA,NA,0.31985,32.63063,2402.68304,0.01898,35350.85653,2.98672,1.82952,0.11550,2.62250,2.73800,26.53273,12659.19307,0.03727,0.00027,0.29115,NA,0.04610,0.00217,11.31206,41.68920,NA,0.47286,0.01404,19.23407,33.51367,NA,4.02885,1674.44902,0.01257,41742.68805,NA,2.88975,672.51982,11165.45591,NA,2.81204,158.87317,10158.58682,NA,14.76179,933.16735,0.00429,1323.39922,NA,0.01196,0.55535,0.20350,NA,0.17022,33.33053,445.79061,NA,0.64311,0.01590,44.15474,NA,NA,11.92506,308.94404,0.82044,377.85602,0.16773,0.00019,10.49717,158.05566,7.06,8.06,1.24136,NA,288.18961,6.40471,226.66751,8.09132,NA,467.13117,6.95263,0.69117,1925.57432,0.00260,NA,2.00427,15.50623,NA,3.93696,0.01261,122.21625
BMGF,ETH1302,5,9.1268387562532,41.7593820399390,1989.77996,4,04/01/2019,09/01/2019,Sorghum,Field stack,Main,0.02465,17.54453,NA,NA,0.15728,NA,291.37433,NA,NA,NA,0.02748,1.93949,32.52726,4315.04327,NA,1085.34106,12.77828,0.33463,NA,2123.33414,NA,4.60811,1655.14757,0.10523,0.29334,NA,NA,0.15974,16.71756,4601.65649,0.03364,84516.07140,5.39093,3.23973,0.00000,2.16500,2.16500,20.08407,3890.70732,0.01397,0.00016,0.08961,NA,1.65832,0.00178,38.33843,170.13993,NA,2.76041,0.00896,51.69469,27.29398,NA,13.94655,5719.35522,0.01177,92634.22770,NA,0.47062,89.94753,3019.72225,NA,4.18235,220.81789,3615.48376,NA,83.62012,436.76809,0.02399,796.98791,NA,0.00015,0.32323,0.15710,NA,0.06555,11.65319,73.90542,NA,0.64114,0.01609,149.59802,NA,NA,4.91686,176.78586,0.05376,345.88651,0.20066,0.00008,11.82667,301.54010,5.86,6.42,9.24112,NA,202.96347,4.06845,168.70252,10.56814,NA,1323.72620,2.35940,0.88057,1178.32638,0.00002,NA,0.36974,3.01644,NA,3.67804,0.00299,63.85413
BMGF,ETH1303,3,8.2628951655036,39.3293527751082,1711.99000,6,31/12/2018,31/12/2018,Teff,Store,Main,NA,74.27667,0.02388,NA,6.57718,NA,1498.73611,NA,0.19430,1.97713,NA,7.81640,131.64387,4081.12301,NA,1665.12917,75.39320,1.15638,3.24179,3136.09743,0.06700,1.52779,2555.26938,0.39465,10.82442,NA,NA,0.35675,32.58895,1840.56687,0.02410,28344.99397,2.03741,1.27986,0.15920,0.98780,1.14700,21.71428,12253.60640,0.02050,0.00018,0.18880,NA,0.02278,0.00056,12.97068,32.42887,NA,0.39132,0.00834,13.96770,25.23247,NA,3.97366,2019.90295,0.00874,41440.97751,NA,1.24039,292.75210,7010.31633,NA,1.87145,116.53144,8641.76415,NA,10.99904,1011.43684,0.00372,1457.57195,NA,0.00483,0.23833,0.07630,NA,0.14842,33.87021,521.02553,NA,0.35340,0.00644,35.78582,NA,NA,2.56430,244.49147,0.06197,305.93557,0.12507,0.00027,9.69684,97.77231,7.25,8.20,0.55835,NA,101.10459,3.06834,85.89300,6.62174,NA,202.66488,4.21691,0.47546,1929.33555,0.00587,NA,0.36147,11.28997,NA,3.93467,0.00871,82.98947
BMGF,ETH1305,3,8.2743911352169,39.3242640095682,1706.88343,6,31/12/2018,31/12/2018,Wheat,Store,Main,NA,15.25722,NA,NA,2.29073,NA,505.01658,NA,0.03286,0.56643,NA,4.56585,41.63504,4408.43050,NA,1159.12418,42.16214,1.03886,NA,3045.42652,NA,1.11199,1930.00520,0.21843,4.74454,NA,NA,0.23941,32.56050,2003.37100,0.01676,31974.27353,2.27291,1.41498,0.04470,1.33730,1.38200,24.17897,8923.45606,0.02732,0.00022,0.23173,NA,0.02948,0.00092,12.56218,38.52936,NA,0.43476,0.00932,15.42931,27.32064,NA,4.08987,1820.07331,0.01108,40791.95131,NA,1.53369,342.34073,8517.65721,NA,1.97446,110.65764,8486.85766,NA,12.34291,1083.44251,0.00299,1470.78694,NA,0.00482,0.23360,0.10270,NA,0.16691,33.27961,474.77582,NA,0.49700,0.00933,41.16560,NA,NA,11.57064,162.75092,0.60619,218.13517,0.29546,0.00017,10.31963,129.28834,7.08,8.06,0.55060,NA,119.37865,5.43132,103.29262,6.27637,NA,242.88181,4.51796,0.50625,1767.38914,0.00485,NA,0.48818,14.58159,NA,4.00502,0.00936,94.18534
BMGF,ETH1306,5,9.0534830097230,41.6134722105061,2029.78841,4,05/01/2019,09/01/2019,Maize,Field stack,Main,NA,11.77588,NA,NA,NA,NA,64.62997,NA,NA,NA,0.00628,1.33435,19.54023,3036.20425,NA,774.57347,3.74588,0.20100,NA,2033.61873,NA,3.58724,1447.81677,0.02828,0.11577,NA,NA,0.13128,15.04040,3546.63133,0.03962,62443.27479,7.95517,3.61580,0.00000,4.13200,4.13200,24.29217,5488.36683,0.02779,0.00013,0.10185,NA,1.68086,0.00302,29.53516,115.54260,NA,2.15589,0.01888,32.70049,32.70269,NA,17.68337,4996.50506,0.01860,68237.80561,NA,1.30735,267.45034,3881.06956,NA,5.55133,308.23378,3405.54319,NA,107.67193,577.06043,0.00705,861.28198,NA,0.00155,1.40669,0.31140,NA,0.09273,15.59878,89.91593,NA,1.91295,0.01968,95.47448,NA,NA,19.31306,280.59894,0.30592,518.48097,0.45874,0.00011,14.75915,428.56188,6.50,6.88,6.60809,NA,345.22296,12.71430,285.78140,14.19433,NA,1289.53639,6.49132,1.04369,1138.58735,0.00037,NA,8.63017,20.98510,NA,3.88913,0.01631,75.63402
