FundingSource,ID,Crop_ICP_Run,Latitude,Longitude,Altitude,LocationPrecision,SamplingStart,SamplingEnd,Crop,GrainSource,Site,Ag_grain,Al_grain,As_grain,B_grain,Ba_grain,Be_grain,Ca_grain,Cd_grain,Co_grain,Cr_grain,Cs_grain,Cu_grain,Fe_grain,K_grain,Li_grain,Mg_grain,Mn_grain,Mo_grain,Ni_grain,P_grain,Pb_grain,Rb_grain,S_grain,Se_grain,Sr_grain,Tl_grain,U_grain,V_grain,Zn_grain,Al_Oxa,Al_Sol_Ca,Al_Tot_Aqu,As _Tot_Aqu,Ba_Sol_Ca,C_inorg,C_org,C_tot,Ca_CEC,Ca_Tot_Aqu,Cd _Tot_Aqu,Cd_DTPA,Cd_Sol_Ca,Co_CaCl,Co_DTPA,Co_Sol_Ca,Co_Tot_Aqu,Cr_Tot_Aqu,Cu_CaCl,Cu_DTPA,Cu_Sol_Ca,Cu_Tot_Aqu,eCEC,Fe_CaCl,Fe_DTPA,Fe_Oxa,Fe_Sol_Ca,Fe_Tot_Aqu,K_CaCl,K_CEC,K_Sol_Ca,K_Tot_Aqu,Mg_CaCl,Mg_CEC,Mg_Sol_Ca,Mg_Tot_Aqu,Mn_CaCl,Mn_DTPA,Mn_Oxa,Mn_Sol_Ca,Mn_Tot_Aqu,Mo_CaCl,Mo_Sol_Ca,Mo_Tot_Aqu,N_tot,Na_CaCl,Na_CEC,Na_Sol_Ca,Na_Tot_Aqu,Ni _Tot_Aqu,Ni_CaCl,Ni_DTPA,Ni_Sol_Ca,NOPC,P_CaCl,P_Olsen,P_Oxa,P_Sol_Ca,P_Tot_Aqu,Pb_DTPA,Pb_Sol_Ca,Pb_Tot_Aqu,PBI,pH_CaNO,pH_w,S_Ads_Seq,S_CaCl,S_Org_Seq,S_Sol_Seq,S_Tot_Aqu,Se_Ads_Seq,Se_CaCl,Se_Org_Seq,Se_Sol_Seq,Se_Tot_Aqu,Ti _Tot_Aqu,U_Sol_Ca,Zn_CaCl,Zn_DTPA,Zn_E,Zn_FIA,Zn_LogKd,Zn_Sol_Ca,Zn_Tot_Aqu
BMGF,ETH1421,3,9.4952323148598,39.4207242928548,2844.66113,4,20/01/2019,23/01/2019,Barley,Field stack,Main,-0.00326,9.60263,0.00416,-2.48082,4.85553,-0.01504,327.42591,-0.00524,0.02776,0.94733,-0.00159,4.30572,43.26592,5391.34553,-0.08033,1532.18387,15.21910,0.00884,0.83046,3824.38645,-0.00059,3.09515,1409.66932,-0.00328,1.96776,-0.00122,-0.00158,0.25380,29.34139,3486.90277,0.01402,61237.79202,1.54243,12.52653,0.01340,1.34860,1.36200,22.90643,7436.22707,0.14346,0.01289,0.00013,NM,0.27000,0.00000,49.97000,84.91000,NM,2.13000,0.01000,53.74000,34.45000,NM,30.90000,11064.98000,0.01000,97593.62000,NM,1.08000,216.83000,5060.95000,NM,8.92000,430.52000,11950.06000,NM,41.31000,1560.89000,0.01000,2170.18000,NM,0.00030,0.11366,0.12160,NM,0.10511,18.33055,302.93599,77.76137,NM,1.18189,0.02553,NM,NM,12.93692,690.66862,0.14199,821.00250,0.06387,0.00012,9.47244,214.88402,6.21000,7.09000,0.39281,NM,185.94909,14.30198,112.31802,1.04953,NM,347.65838,1.46228,0.32709,3620.56353,0.00002,NM,0.54714,13.89163,NM,3.77102,0.01087,105.81763
BMGF,ETH1422,3,9.3699102381314,39.5683630042050,3032.54562,4,20/01/2019,23/01/2019,Barley,Field stack,Main,-0.00492,34.26017,0.00321,-2.48977,6.29575,0.00576,497.19684,-0.00639,0.03277,0.79145,-0.00074,5.13767,79.31940,5521.47571,-0.11120,1578.95366,16.57458,0.24373,0.20647,4458.86334,0.00466,1.11601,1818.15263,-0.00858,3.55371,-0.00128,-0.00089,0.31821,33.17550,3735.98829,0.09042,62994.17722,1.77133,26.30189,0.00000,2.49200,2.49200,16.94975,4715.11259,0.17784,0.03590,0.00118,NM,1.00000,0.00000,61.48000,120.14000,NM,2.08000,0.01000,54.18000,26.15000,NM,82.70000,13875.80000,0.02000,105350.64000,NM,0.76000,167.67000,3041.20000,NM,7.00000,393.83000,8884.49000,NM,156.32000,1919.18000,0.51000,2639.65000,NM,0.00014,0.20011,0.24900,NM,0.07032,11.02956,151.97710,101.73242,NM,3.11970,0.14833,NM,NM,21.74063,682.54584,0.23812,763.13261,0.07267,0.00012,9.77742,232.04219,5.14000,6.00000,4.97882,NM,462.43394,5.20238,229.34930,4.92228,NM,831.22304,1.76147,0.36872,3840.16132,0.00003,NM,1.89153,7.71662,NM,2.85083,0.06383,114.76263
BMGF,ETH1423,4,8.8600289982282,39.3890505051543,1919.40574,4,24/01/2019,24/01/2019,Wheat,Store,Main,0.00128,23.53376,0.00620,0.07912,2.90145,-0.00095,471.44155,0.00511,0.03151,0.45497,0.00067,3.52589,47.63573,5067.17358,0.00514,1200.45341,39.01579,0.63721,0.57374,3360.95072,0.00349,2.30176,1827.01559,0.68696,2.54828,-0.00104,-0.00010,0.10319,28.52549,2065.58770,0.01792,37218.42500,2.71297,4.85643,1.20740,0.97260,2.18000,25.12528,42904.34941,0.26108,0.05172,0.00018,NM,0.04000,0.00000,15.36000,44.03000,NM,1.92000,0.01000,20.41000,28.81000,NM,11.39000,2621.66000,0.01000,50707.22000,NM,1.00000,206.04000,6955.10000,NM,2.58000,133.14000,9559.58000,NM,31.77000,977.26000,0.00000,1550.94000,NM,0.00470,0.26451,0.09520,NM,0.04503,5.05829,228.95699,42.65823,NM,1.61868,0.00769,NM,NM,9.58902,387.76756,0.22367,393.61182,0.32566,0.00024,12.78908,150.61869,7.15000,8.13000,1.13711,NM,88.38239,3.82469,134.49690,3.29231,NM,130.37361,2.42984,0.43460,2356.54007,0.00337,NM,0.51145,20.17625,NM,4.02317,0.00787,106.86758
BMGF,ETH1424,4,9.1537682854031,39.4526032082375,2750.55094,4,21/01/2019,21/01/2019,Wheat,Store,Main,0.00079,10.33033,0.00498,-0.47288,5.82407,-0.01227,471.68518,0.00322,0.02011,0.24981,-0.00023,3.93124,43.66872,5122.04797,0.01863,1331.04611,37.88494,0.16838,0.73337,4066.16746,0.00952,2.22582,1858.79722,0.00900,2.92949,-0.00111,-0.00033,0.07956,27.25781,3088.40942,0.03367,61031.16466,3.04030,13.63637,0.00000,1.92700,1.92700,20.90875,6326.33597,0.13747,0.02118,0.00048,NM,0.37000,0.00000,44.45000,56.71000,NM,1.97000,0.01000,30.29000,29.95000,NM,71.16000,14672.86000,0.02000,90315.54000,NM,0.63000,133.02000,3957.06000,NM,7.28000,366.04000,5661.05000,NM,80.03000,2339.59000,0.16000,2950.21000,NM,0.00012,0.37489,0.17490,NM,0.09540,15.61786,149.92680,56.34638,NM,2.37187,0.09044,NM,NM,33.45825,973.05602,0.40565,1266.13210,0.10913,0.00038,9.87805,392.96074,5.47000,6.22000,0.27384,NM,306.12492,7.40299,187.83402,0.63625,NM,586.78178,1.63077,0.48756,3649.94492,0.00002,NM,1.26685,6.42565,NM,3.07525,0.02992,112.93922
BMGF,ETH1425,4,8.8542309228834,39.5003389578277,1653.20387,4,22/01/2019,22/01/2019,Teff,Store,Main,0.00253,177.54774,0.03541,1.33842,10.17785,0.01208,2247.94148,0.00981,0.22807,2.24313,0.00712,5.76158,230.90239,4656.76937,0.10833,1707.71152,68.15167,0.70267,2.45191,3101.53832,0.04687,2.23450,2117.03226,0.22540,10.19615,0.00014,0.00247,0.41932,23.75425,1874.74774,0.03070,31128.55579,2.19547,2.54297,2.09730,1.07870,3.17600,22.78823,67427.95610,0.24995,0.03123,0.00016,NM,1.12000,0.00000,11.00000,28.31000,NM,3.73000,0.01000,13.45000,25.00000,NM,51.48000,2448.21000,0.01000,48529.32000,NM,1.01000,249.61000,5775.65000,NM,1.96000,115.05000,9274.17000,NM,148.62000,751.27000,0.02000,1383.73000,NM,0.00574,0.40999,0.11180,NM,0.07634,13.09214,435.43612,24.60833,NM,1.06447,0.00628,NM,NM,3.09990,163.56424,0.11504,254.69608,0.16190,0.00013,7.79265,58.24973,7.24000,8.20000,1.31559,NM,168.35493,4.73779,244.09785,5.06262,NM,244.16521,4.32519,0.40491,3242.19878,0.00630,NM,1.73756,12.53084,NM,3.90585,0.00624,83.49303
BMGF,ETH1426,4,9.0453179323176,39.6891070915277,1441.12817,4,23/01/2019,23/01/2019,Teff,Store,Main,0.00530,65.40040,0.00912,2.36128,7.25430,0.01359,1659.48610,0.00207,0.12291,1.31646,0.00222,6.77733,142.56202,5186.66124,0.03952,1435.82614,53.85711,0.68390,1.71524,3071.00042,0.01748,2.26089,2509.61049,0.12149,11.60691,-0.00067,0.00078,0.23843,29.05126,2200.85078,0.02928,30415.49224,1.79335,1.78207,1.35230,1.01370,2.36600,19.12421,49489.23010,0.19117,0.02137,0.00012,NM,0.02000,0.00000,10.90000,29.19000,NM,0.99000,0.01000,17.43000,20.83000,NM,6.78000,2953.43000,0.01000,44315.93000,NM,1.77000,457.30000,6448.17000,NM,1.64000,106.37000,9264.39000,NM,13.50000,638.05000,0.02000,1288.69000,NM,0.00607,0.18425,0.09070,NM,0.06181,9.43008,780.87221,26.94361,NM,0.90286,0.00463,NM,NM,9.25120,321.96664,0.19733,409.19990,0.19385,0.00015,6.66763,133.21263,7.40000,8.36000,1.69260,NM,117.06250,4.73568,164.65052,8.64105,NM,182.68019,3.99930,0.35151,2724.89820,0.00510,NM,0.22325,15.07983,NM,3.95676,0.00675,79.95409
BMGF,ETH1427,4,8.8290296020838,39.3109880824613,2232.43751,4,23/01/2019,23/01/2019,Wheat,Store,Main,0.00292,11.90292,0.00263,-0.01783,3.42720,0.01242,457.61122,0.00764,0.02987,0.69712,0.00034,3.76222,43.04447,4710.20873,-0.01658,1175.22874,34.68869,0.51588,0.77039,3346.22903,-0.00185,3.18486,1780.27911,0.05845,1.93576,-0.00102,-0.00023,0.09721,23.16253,2407.05687,0.03269,59780.11069,2.16581,3.11991,0.28620,0.66090,0.94710,40.72907,19730.04606,0.25190,0.00956,0.00010,NM,0.01000,0.00000,18.97000,63.62000,NM,0.35000,0.01000,28.33000,46.77000,NM,1.91000,2270.36000,0.01000,61923.58000,NM,0.67000,116.33000,8566.73000,NM,3.32000,117.59000,12187.91000,NM,5.26000,1335.71000,0.00000,1786.88000,NM,0.00162,0.03685,0.06920,NM,0.05966,9.94773,133.69698,64.01373,NM,0.19264,0.00698,NM,NM,9.36170,202.82484,0.25367,294.93429,0.07351,0.00011,12.12255,180.22407,7.07000,8.04000,0.00848,NM,55.05473,3.06665,56.20903,0.31838,NM,59.95921,0.75519,0.37304,1182.69576,0.01052,NM,0.24843,10.82922,NM,4.30186,0.00240,118.97613
BMGF,ETH1428,4,8.9783800434468,39.3595348000056,2017.05899,4,23/01/2019,23/01/2019,Teff,Field stack,Main,0.00280,93.11578,0.01877,1.60714,10.06569,0.02401,1491.65307,0.00042,0.09335,2.08610,0.00466,6.88671,148.47524,3868.15315,0.00687,1686.98002,41.44909,0.52888,2.12268,3300.92216,0.02732,2.70704,2311.70587,0.16041,4.42182,-0.00068,0.00130,0.31756,23.16169,1710.43890,0.02163,31103.43854,2.72015,5.78241,0.00000,1.16200,1.16200,20.50155,5130.67319,0.23614,0.01963,0.00061,NM,0.02000,0.00000,12.12000,39.17000,NM,1.14000,0.01000,17.53000,24.35000,NM,5.64000,3167.87000,0.02000,44329.69000,NM,0.60000,132.35000,4315.88000,NM,3.94000,213.77000,5235.82000,NM,7.03000,1288.37000,0.06000,1843.90000,NM,0.00022,0.44726,0.09780,NM,0.06063,8.14968,157.71027,38.90402,NM,0.48958,0.05964,NM,NM,47.88312,319.25011,1.40925,451.44206,0.23516,0.00013,8.96860,120.64170,5.70000,6.59000,1.01365,NM,154.92859,3.29948,108.10037,4.77414,NM,294.54085,2.22943,0.44690,2618.72652,0.00007,NM,0.22861,7.77511,NM,3.33452,0.01871,97.90401
BMGF,ETH1430,4,8.8902533688348,39.3932043209312,1800.24015,4,24/01/2019,24/01/2019,Teff,Field stack,Main,0.01186,122.74002,0.02484,0.65228,10.99895,-0.01229,1419.82872,0.00005,0.29969,3.71365,0.00376,5.16980,231.65399,4714.01322,0.04054,1687.83243,62.23693,1.02740,3.30809,2848.18678,0.02157,2.54535,2229.98837,0.11200,7.47888,-0.00046,0.00193,0.61401,25.85358,2100.51701,0.00987,46816.14092,1.99910,5.72148,0.00000,0.97690,0.97690,26.14748,7522.05943,0.30819,0.03058,0.00036,NM,0.14000,0.00000,21.26000,50.63000,NM,1.95000,0.01000,26.21000,33.11000,NM,17.71000,2176.02000,0.01000,54899.64000,NM,1.12000,229.82000,8776.66000,NM,5.60000,256.09000,9885.42000,NM,45.38000,1427.31000,0.02000,1933.69000,NM,0.00032,0.10915,0.09210,NM,0.06451,9.19960,259.36663,52.67244,NM,2.52800,0.03268,NM,NM,12.79225,198.27911,0.31272,280.36344,0.19772,0.00041,11.66554,119.67088,6.08000,6.99000,0.61670,NM,116.48892,3.61953,85.66905,14.58357,NM,390.60031,3.81736,0.48800,1960.39662,0.00003,NM,0.40264,10.09419,NM,3.74945,0.00781,119.59760
BMGF,ETH1431,4,7.9209063892395,36.5254376576082,1634.25416,4,28/01/2019,06/02/2019,Maize,Field stack,Main,-0.00043,18.99498,0.00754,1.29264,0.42856,-0.01231,80.94198,0.00307,0.01391,0.11740,-0.00023,1.60004,35.19796,4794.12985,0.00629,1173.52220,6.64897,0.47191,0.90080,3359.80554,0.00412,3.36553,1649.63732,0.05016,0.35579,-0.00129,0.00008,0.05661,23.66568,1979.56679,0.03153,42350.42160,3.67400,1.54757,0.00000,2.16300,2.16300,13.34443,3399.52332,0.54301,0.10855,0.00023,NM,0.24000,0.00000,31.81000,52.21000,NM,1.35000,0.01000,20.58000,17.09000,NM,27.23000,8197.44000,0.01000,74095.52000,NM,1.55000,412.12000,3576.93000,NM,2.87000,187.69000,1950.72000,NM,153.24000,5467.82000,0.01000,5849.52000,NM,0.00118,1.88158,0.19910,NM,0.04593,6.80288,64.64673,44.64884,NM,1.78147,0.01317,NM,NM,27.98842,409.67344,0.27354,627.07568,0.23536,0.00005,28.57716,202.93984,6.28000,6.90000,3.49669,NM,245.32676,8.96755,158.25544,14.23205,NM,774.21139,6.76396,0.60879,1998.07969,0.00023,NM,15.57326,33.22804,NM,3.97817,0.02250,198.63178
BMGF,ETH1433,4,7.9826747337461,36.1865150491281,2199.78331,4,29/01/2019,29/01/2019,Teff,Field stack,Main,0.00111,463.44948,0.07084,0.07612,27.38134,-0.00080,1511.31550,0.00043,0.31182,2.02415,0.01570,6.21885,1218.02037,4206.46143,0.14301,1980.56773,240.47031,0.13929,2.82018,4572.30957,0.13055,6.97280,2480.51054,0.04966,7.53377,0.00154,0.01906,0.84259,30.70770,4362.96174,3.39014,68792.11040,4.04787,24.04384,0.00000,3.33200,3.33200,5.26936,1199.69135,0.14356,0.01219,0.00474,NM,1.12000,0.84000,28.42000,124.12000,NM,1.09000,0.01000,21.83000,11.70000,NM,53.50000,14969.43000,0.02000,116456.48000,NM,0.64000,174.99000,2089.02000,NM,1.79000,132.96000,1948.59000,NM,194.45000,1759.00000,225.14000,2263.99000,NM,0.00007,2.71847,0.28750,NM,0.03420,3.57319,46.67041,41.52142,NM,0.78534,0.20417,NM,NM,4.16803,401.96609,0.17182,1096.62043,0.23920,0.00051,23.51351,577.36060,4.58000,4.94000,33.30599,NM,336.57754,4.44727,301.10266,10.01487,NM,1242.48132,1.97351,0.59360,2656.28946,0.00018,NM,1.32705,4.11094,NM,1.84533,0.44036,102.49568
BMGF,ETH1434,4,8.0452405531575,36.3948756184704,1807.97634,4,29/01/2019,29/01/2019,Maize,Field stack,Close pair,0.00049,9.90444,-0.00387,-0.01553,0.44171,-0.00122,72.24240,-0.00091,0.04633,0.38746,-0.00078,2.02865,202.63827,3997.26319,-0.00462,1021.44259,5.86826,0.04396,0.81532,2734.07481,0.02584,3.17101,1505.67316,0.00698,0.28464,-0.00141,-0.00026,0.04666,18.87458,4024.01730,0.20209,79431.28304,1.83990,16.63197,0.00000,3.59900,3.59900,12.16712,3005.78822,0.17406,0.04106,0.00276,NM,2.20000,0.03000,67.79000,187.14000,NM,2.89000,0.02000,67.56000,19.79000,NM,35.17000,15684.22000,0.01000,109049.51000,NM,1.03000,242.33000,2725.12000,NM,4.97000,305.30000,4523.71000,NM,312.03000,2797.27000,35.25000,3492.35000,NM,0.00007,0.39058,0.29150,NM,0.03792,3.96887,60.79417,144.91582,NM,2.54623,0.20649,NM,NM,6.82434,426.68076,0.15586,815.06837,0.04277,0.00046,14.48835,356.59925,4.98000,5.57000,18.54360,NM,348.68798,11.80762,254.46352,9.81966,NM,1133.33776,3.03883,0.59459,2952.68109,0.00004,NM,2.90570,8.25754,NM,2.55621,0.18696,111.50733
BMGF,ETH1435,4,9.0302679101864,38.1456263159046,2266.95103,4,02/02/2019,02/02/2019,Teff,Field stack,Main,0.00284,365.37666,0.03780,-1.51886,37.82996,0.02192,1440.43074,0.01226,0.13352,2.63563,0.00953,7.25310,474.19674,4121.02498,0.09634,2022.50962,128.23412,0.08420,2.22855,4092.06461,0.12204,6.61823,2781.86260,0.04934,10.94047,0.00091,0.01079,0.46970,33.18153,2491.86406,0.07127,44727.73812,2.55243,27.17118,0.00000,2.21900,2.21900,10.36654,2790.15916,0.40432,0.10213,0.00605,NM,0.20000,0.00000,22.63000,39.41000,NM,0.89000,0.01000,14.61000,16.66000,NM,52.63000,11878.80000,0.02000,67236.73000,NM,1.20000,299.22000,3154.32000,NM,2.66000,178.00000,2308.79000,NM,269.25000,5189.73000,17.51000,5886.44000,NM,0.00007,1.05769,0.20380,NM,0.04158,4.78758,114.77958,33.74315,NM,2.30919,0.18815,NM,NM,16.54254,580.61942,0.10249,838.05587,0.22113,0.00017,24.66106,211.75336,5.16000,5.71000,6.01802,NM,268.22180,6.52563,182.25109,9.76081,NM,791.45694,3.82695,0.47484,2396.79630,0.00004,NM,7.47535,14.01561,NM,2.35898,0.49580,152.76277
BMGF,ETH1436,4,9.0303349051915,38.1454957358293,2267.19173,4,02/02/2019,02/02/2019,Maize,Field stack,Main,-0.00092,8.22274,0.00161,-0.65283,1.20125,0.02267,56.32092,0.00033,0.00901,0.45951,-0.00030,1.26448,22.81388,4047.73585,0.02715,927.24032,5.27360,0.01945,1.08218,2517.41050,-0.00155,2.82943,1797.12232,-0.00003,0.38795,-0.00140,-0.00034,0.04527,17.42306,2700.20533,2.60936,58723.85518,1.96117,104.21620,0.00000,1.66500,1.66500,4.99497,997.22112,0.12777,0.01811,0.01227,NM,0.40000,0.23000,19.46000,41.95000,NM,0.62000,0.01000,12.48000,10.36000,NM,36.47000,7897.24000,0.02000,67942.26000,NM,0.96000,261.43000,3341.30000,NM,2.41000,173.83000,2957.00000,NM,317.39000,3590.96000,267.35000,4319.24000,NM,0.00009,0.39822,0.15620,NM,0.04400,4.87864,121.11939,27.52866,NM,0.76575,0.41150,NM,NM,5.65815,242.77547,0.05280,596.70855,0.06293,0.00026,20.32914,276.95674,4.59000,5.01000,14.43513,NM,167.97640,4.11935,124.37417,7.24160,NM,760.22661,2.05991,0.54826,2067.35276,0.00019,NM,1.85222,4.91516,NM,1.46490,1.07180,101.52967
BMGF,ETH1437,4,9.0474901163216,38.3886435014282,2365.75032,4,02/02/2019,06/02/2019,Maize,Field stack,Main,0.00019,9.52224,0.00054,-0.54601,0.17456,-0.00087,44.52111,-0.00146,0.01891,0.73786,-0.00025,1.69245,28.79873,3667.23290,0.00580,1039.80288,5.52954,0.25924,0.45606,2997.58844,-0.00104,4.52883,1630.42159,0.01111,0.15071,-0.00131,-0.00022,0.04890,18.83887,3807.04347,0.14652,75917.09042,4.09963,5.87763,0.00000,3.42500,3.42500,9.81542,2451.05406,0.26157,0.05351,0.00183,NM,1.29000,0.00000,66.79000,65.48000,NM,1.73000,0.01000,34.82000,15.96000,NM,23.24000,11276.92000,0.01000,94230.87000,NM,1.76000,534.37000,3937.49000,NM,2.80000,218.13000,2083.58000,NM,346.70000,4745.80000,7.39000,5513.95000,NM,0.00012,1.06301,0.28460,NM,0.03851,4.52565,62.96641,53.89750,NM,0.90185,0.05159,NM,NM,12.33132,416.82923,0.23878,690.70235,0.07213,0.00017,34.68161,341.68499,5.05000,5.67000,12.10894,NM,272.31269,11.24793,245.54249,14.19905,NM,1127.28971,4.66067,1.03800,2084.87627,0.00009,NM,5.78393,14.82662,NM,2.75279,0.17954,104.34309
BMGF,ETH1438,4,7.7559884571555,36.2766963708902,1938.13881,4,30/01/2019,30/01/2019,Teff,Field stack,Main,0.00162,240.70390,0.04081,-0.65009,34.10027,-0.01224,1759.52207,0.08133,0.23774,2.28814,0.00799,8.91399,335.75338,4293.29263,0.04901,2381.44596,273.01458,0.14359,2.97550,5376.15136,0.09963,3.75110,2355.03506,0.05400,9.38896,0.00052,0.01371,0.87437,40.89342,2134.24337,0.14437,47267.03583,3.00444,21.80846,0.00000,4.98500,4.98500,12.55473,3088.01699,0.21854,0.06777,0.00168,NM,1.00000,0.01000,20.78000,63.42000,NM,1.92000,0.02000,19.44000,18.93000,NM,201.59000,23014.24000,0.06000,79468.48000,NM,1.74000,536.13000,2182.35000,NM,4.62000,310.05000,2397.86000,NM,185.43000,1042.60000,0.89000,1352.42000,NM,0.00016,1.32492,0.47850,NM,0.11260,20.67768,81.46616,31.78351,NM,1.45843,0.05686,NM,NM,19.61997,644.89835,0.40670,1054.22298,0.13322,0.00008,21.10796,388.49667,5.10000,5.42000,14.42600,NM,579.06410,25.14702,470.87235,15.09153,NM,1365.79487,6.15792,0.75918,2575.56994,0.00023,NM,6.90580,19.02149,NM,2.82170,0.19558,127.76224
BMGF,ETH1439,4,7.7557202521260,36.2767633204848,1935.40997,4,30/01/2019,30/01/2019,Teff,Field stack,Main,0.00172,383.30081,0.05330,1.68751,34.81788,0.04497,1734.97441,0.02922,0.30472,3.85444,0.01372,8.91608,469.95364,4343.62423,0.11831,2432.92113,274.73937,0.15359,3.62390,5501.47153,0.14724,3.98249,2471.80287,0.05707,9.56606,0.00124,0.02085,1.21091,41.55701,2313.64651,1.00347,56242.11286,2.23885,33.39102,0.00000,4.33800,4.33800,8.73968,2031.37429,0.17150,0.04189,0.01233,NM,1.24000,0.88000,18.47000,65.72000,NM,1.45000,0.01000,19.88000,15.29000,NM,207.02000,24885.37000,0.08000,77658.22000,NM,0.52000,135.91000,1586.82000,NM,3.20000,224.63000,2411.23000,NM,140.45000,803.75000,174.35000,1080.56000,NM,0.00007,0.35032,0.42170,NM,0.07435,12.98721,74.53307,34.97703,NM,1.24096,0.36733,NM,NM,11.33790,649.78848,0.31970,755.40126,0.05000,0.00026,22.81626,391.94084,4.62000,4.78000,17.89327,NM,411.11316,10.65174,355.34664,12.67781,NM,1261.95887,4.63930,0.67914,2049.45255,0.00027,NM,3.94930,15.47913,NM,1.84928,1.64032,120.81847
BMGF,ETH1440,4,7.8258940265881,36.4770465934110,2148.73731,4,30/01/2019,30/01/2019,Maize,Field stack,Main,-0.00032,7.17981,0.00098,-0.40401,0.30860,-0.01240,43.89740,-0.00080,0.01061,0.47608,-0.00091,1.26289,22.54217,3891.71920,0.00640,1334.67239,6.19356,0.13657,0.48271,3731.73686,0.00118,2.73346,1959.75424,0.06254,0.13518,-0.00147,-0.00024,0.04793,20.16602,4094.66954,0.03923,71345.20868,3.43006,7.41489,0.00000,3.45600,3.45600,NM,3627.74681,0.28134,0.07001,0.00025,NM,0.49000,0.00000,44.51000,65.92000,NM,2.34000,0.01000,37.10000,NM,NM,30.85000,13669.60000,0.02000,109680.72000,NM,NM,423.38000,3247.01000,NM,NM,238.00000,2401.92000,NM,229.16000,4229.57000,0.03000,4908.96000,NM,0.00030,1.41951,0.34670,NM,NM,20.14270,79.43377,52.12513,NM,1.64880,0.01494,NM,NM,24.53306,697.09173,0.27795,1247.19964,0.20741,0.00008,21.24287,344.59383,5.88000,6.33000,5.10302,NM,346.66618,11.73632,300.93173,12.55952,NM,985.56917,6.94329,0.59123,3268.18023,0.00007,NM,11.32057,30.45285,NM,3.80892,0.03119,180.96292
BMGF,ETH1441,4,7.9585993883913,36.8646530842161,1826.59480,4,31/01/2019,31/01/2019,Maize,Field stack,Main,-0.00151,8.03762,-0.00125,0.71312,0.54909,-0.00104,62.63940,-0.00004,0.00809,0.20520,-0.00085,4.19351,22.48209,3301.96396,0.01594,853.10390,5.38878,0.06428,1.13669,1966.16874,0.00249,3.58695,1568.13414,0.00251,0.26047,-0.00144,-0.00029,0.04179,17.72659,4100.00698,0.14565,69974.37474,4.97952,9.43178,0.00000,3.08800,3.08800,9.78356,2338.52379,0.25411,0.03831,0.00298,NM,0.51000,0.01000,32.13000,67.08000,NM,1.65000,0.01000,29.87000,16.13000,NM,30.83000,10918.86000,0.01000,83677.38000,NM,1.24000,337.47000,3936.98000,NM,2.58000,193.67000,2215.46000,NM,205.57000,3276.22000,38.92000,3780.36000,NM,0.00016,1.49414,0.27610,NM,0.03459,3.92009,62.35254,55.77772,NM,1.37080,0.09138,NM,NM,6.24124,324.95554,0.13996,611.33523,0.28957,0.00016,32.02318,327.19731,5.15000,5.68000,9.26124,NM,278.31359,4.51986,263.35701,9.17522,NM,827.86351,2.57506,0.75368,2270.80406,0.00007,NM,5.33376,12.12780,NM,2.43109,0.30752,129.22259
BMGF,ETH1442,4,8.0196336095390,36.9369712648003,1709.19572,4,31/01/2019,31/01/2019,Maize,Field stack,Main,-0.00061,10.31316,0.00260,-0.20894,0.44237,0.03324,72.17678,0.00027,0.01811,0.09638,-0.00015,1.34036,24.61231,3353.79762,-0.00602,814.36849,5.34175,0.01142,2.16163,1934.19103,0.00000,5.13368,1710.38333,0.01428,0.26190,-0.00137,-0.00011,0.04705,19.31639,3840.73215,0.69066,69088.45398,4.64206,16.08737,0.00000,3.07300,3.07300,8.46395,1840.56210,0.36603,0.05145,0.01125,NM,0.42000,0.05000,33.58000,67.73000,NM,1.50000,0.01000,28.91000,12.40000,NM,24.93000,9742.94000,0.01000,81791.76000,NM,0.77000,230.70000,3381.76000,NM,2.31000,174.13000,2047.90000,NM,246.35000,4410.72000,163.48000,5075.99000,NM,0.00010,1.50723,0.26400,NM,0.03328,3.81041,54.79773,60.30385,NM,1.80980,0.36331,NM,NM,4.51356,238.42434,0.11348,445.78544,0.11217,0.00019,30.52471,409.06658,4.87000,5.30000,13.46277,NM,310.12598,3.67213,271.58861,9.40662,NM,1145.43705,2.55428,0.88274,2531.25887,0.00010,NM,3.95312,10.19183,NM,1.90660,0.79316,113.55954
